,yearID,teamID,franchID,Rank,DivWin,WCWin,WSWin,name,park,BPF,PPF
2591,2008,TBA,TBD,1,Y,N,N,Tampa Bay Rays,Tropicana Field,101,101
2592,2008,TEX,TEX,2,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,102,102
2593,2008,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,98,97
2594,2008,WAS,WSN,5,N,N,N,Washington Nationals,Nationals Park,99,100
2595,2009,ARI,ARI,5,N,N,N,Arizona Diamondbacks,Chase Field,105,106
2596,2009,ATL,ATL,3,N,N,N,Atlanta Braves,Turner Field,99,98
2597,2009,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,101,102
2598,2009,BOS,BOS,2,N,Y,N,Boston Red Sox,Fenway Park II,106,105
2599,2009,CHA,CHW,3,N,N,N,Chicago White Sox,U.S. Cellular Field,105,105
2600,2009,CHN,CHC,2,N,N,N,Chicago Cubs,Wrigley Field,107,106
2601,2009,CIN,CIN,4,N,N,N,Cincinnati Reds,Great American Ball Park,100,100
2602,2009,CLE,CLE,4,N,N,N,Cleveland Indians,Jacobs Field,95,95
2603,2009,COL,COL,2,N,Y,N,Colorado Rockies,Coors Field,112,112
2604,2009,DET,DET,2,N,N,N,Detroit Tigers,Comerica Park,101,102
2605,2009,FLO,FLA,2,N,N,N,Florida Marlins,Dolphin Stadium,102,102
2606,2009,HOU,HOU,5,N,N,N,Houston Astros,Minute Maid Park,98,98
2607,2009,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,97,99
2608,2009,LAA,ANA,1,Y,N,N,Los Angeles Angels of Anaheim,Angel Stadium,99,98
2609,2009,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,96,95
2610,2009,MIL,MIL,3,N,N,N,Milwaukee Brewers,Miller Park,98,98
2611,2009,MIN,MIN,1,Y,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,99,98
2612,2009,NYA,NYY,1,Y,N,Y,New York Yankees,Yankee Stadium III,105,103
2613,2009,NYN,NYM,4,N,N,N,New York Mets,Citi Field,97,97
2614,2009,OAK,OAK,4,N,N,N,Oakland Athletics,Oakland-Alameda County Coliseum,99,99
2615,2009,PHI,PHI,1,Y,N,N,Philadelphia Phillies,Citizens Bank Park,101,100
2616,2009,PIT,PIT,6,N,N,N,Pittsburgh Pirates,PNC Park,98,99
2617,2009,SDN,SDP,4,N,N,N,San Diego Padres,Petco Park,90,90
2618,2009,SEA,SEA,3,N,N,N,Seattle Mariners,Safeco Field,94,96
2619,2009,SFN,SFG,3,N,N,N,San Francisco Giants,AT&T Park,102,102
2620,2009,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium III,98,97
2621,2009,TBA,TBD,3,N,N,N,Tampa Bay Rays,Tropicana Field,98,97
2622,2009,TEX,TEX,2,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,104,104
2623,2009,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,100,99
2624,2009,WAS,WSN,5,N,N,N,Washington Nationals,Nationals Park,99,101
2625,2010,ARI,ARI,5,N,N,N,Arizona Diamondbacks,Chase Field,104,105
2626,2010,ATL,ATL,2,N,Y,N,Atlanta Braves,Turner Field,98,97
2627,2010,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,101,102
2628,2010,BOS,BOS,3,N,N,N,Boston Red Sox,Fenway Park II,106,105
2629,2010,CHA,CHW,2,N,N,N,Chicago White Sox,U.S. Cellular Field,105,105
2630,2010,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,108,108
2631,2010,CIN,CIN,1,Y,N,N,Cincinnati Reds,Great American Ball Park,99,99
2632,2010,CLE,CLE,4,N,N,N,Cleveland Indians,Jacobs Field,93,93
2633,2010,COL,COL,3,N,N,N,Colorado Rockies,Coors Field,115,115
2634,2010,DET,DET,3,N,N,N,Detroit Tigers,Comerica Park,101,101
2635,2010,FLO,FLA,3,N,N,N,Florida Marlins,Dolphin Stadium,105,104
2636,2010,HOU,HOU,4,N,N,N,Houston Astros,Minute Maid Park,95,96
2637,2010,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,99,101
2638,2010,LAA,ANA,3,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,98,98
2639,2010,LAN,LAD,4,N,N,N,Los Angeles Dodgers,Dodger Stadium,95,95
2640,2010,MIL,MIL,3,N,N,N,Milwaukee Brewers,Miller Park,98,98
2641,2010,MIN,MIN,1,Y,N,N,Minnesota Twins,Target Field,101,100
2642,2010,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium III,105,103
2643,2010,NYN,NYM,4,N,N,N,New York Mets,Citi Field,97,97
2644,2010,OAK,OAK,2,N,N,N,Oakland Athletics,Oakland-Alameda County Coliseum,100,100
2645,2010,PHI,PHI,1,Y,N,N,Philadelphia Phillies,Citizens Bank Park,101,100
2646,2010,PIT,PIT,6,N,N,N,Pittsburgh Pirates,PNC Park,99,101
2647,2010,SDN,SDP,2,N,N,N,San Diego Padres,Petco Park,91,91
2648,2010,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,93,95
2649,2010,SFN,SFG,1,Y,N,Y,San Francisco Giants,AT&T Park,101,101
2650,2010,SLN,STL,2,N,N,N,St. Louis Cardinals,Busch Stadium III,97,97
2651,2010,TBA,TBD,1,Y,N,N,Tampa Bay Rays,Tropicana Field,96,95
2652,2010,TEX,TEX,1,Y,N,N,Texas Rangers,Rangers Ballpark in Arlington,105,104
2653,2010,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,100,100
2654,2010,WAS,WSN,5,N,N,N,Washington Nationals,Nationals Park,99,100
2655,2011,ARI,ARI,1,Y,N,N,Arizona Diamondbacks,Chase Field,107,106
2656,2011,ATL,ATL,2,N,N,N,Atlanta Braves,Turner Field,98,98
2657,2011,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,96,97
2658,2011,BOS,BOS,3,N,N,N,Boston Red Sox,Fenway Park II,106,105
2659,2011,CHA,CHW,3,N,N,N,Chicago White Sox,U.S. Cellular Field,99,100
2660,2011,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,96,97
2661,2011,CIN,CIN,3,N,N,N,Cincinnati Reds,Great American Ball Park,107,106
2662,2011,CLE,CLE,2,N,N,N,Cleveland Indians,Jacobs Field,96,97
2663,2011,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,116,116
2664,2011,DET,DET,1,Y,N,N,Detroit Tigers,Comerica Park,103,102
2665,2011,FLO,FLA,5,N,N,N,Florida Marlins,Sun Life Stadium,99,100
2666,2011,HOU,HOU,6,N,N,N,Houston Astros,Minute Maid Park,102,104
2667,2011,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,101,101
2668,2011,LAA,ANA,2,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,93,93
2669,2011,LAN,LAD,3,N,N,N,Los Angeles Dodgers,Dodger Stadium,98,98
2670,2011,MIL,MIL,1,Y,N,N,Milwaukee Brewers,Miller Park,103,102
2671,2011,MIN,MIN,5,N,N,N,Minnesota Twins,Target Field,95,97
2672,2011,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium III,108,106
2673,2011,NYN,NYM,4,N,N,N,New York Mets,Citi Field,98,98
2674,2011,OAK,OAK,3,N,N,N,Oakland Athletics,Oakland-Alameda County Coliseum,97,98
2675,2011,PHI,PHI,1,Y,N,N,Philadelphia Phillies,Citizens Bank Park,105,103
2676,2011,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,96,97
2677,2011,SDN,SDP,5,N,N,N,San Diego Padres,Petco Park,92,92
2678,2011,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,94,95
2679,2011,SFN,SFG,2,N,N,N,San Francisco Giants,AT&T Park,89,89
2680,2011,SLN,STL,2,N,Y,Y,St. Louis Cardinals,Busch Stadium III,95,94
2681,2011,TBA,TBD,2,N,Y,N,Tampa Bay Rays,Tropicana Field,92,92
2682,2011,TEX,TEX,1,Y,N,N,Texas Rangers,Rangers Ballpark in Arlington,117,115
2683,2011,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,104,104
2684,2011,WAS,WSN,3,N,N,N,Washington Nationals,Nationals Park,100,100
2685,2012,ARI,ARI,3,N,N,N,Arizona Diamondbacks,Chase Field,105,106
2686,2012,ATL,ATL,2,N,Y,N,Atlanta Braves,Turner Field,102,101
2687,2012,BAL,BAL,2,N,Y,N,Baltimore Orioles,Oriole Park at Camden Yards,102,103
2688,2012,BOS,BOS,5,N,N,N,Boston Red Sox,Fenway Park II,106,106
2689,2012,CHA,CHW,2,N,N,N,Chicago White Sox,U.S. Cellular Field,106,106
2690,2012,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,98,99
2691,2012,CIN,CIN,1,Y,N,N,Cincinnati Reds,Great American Ball Park,107,107
2692,2012,CLE,CLE,4,N,N,N,Cleveland Indians,Progressive Field,93,95
2693,2012,COL,COL,5,N,N,N,Colorado Rockies,Coors Field,120,121
2694,2012,DET,DET,1,Y,N,N,Detroit Tigers,Comerica Park,104,103
2695,2012,HOU,HOU,6,N,N,N,Houston Astros,Minute Maid Park,99,101
2696,2012,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,100,100
2697,2012,LAA,ANA,3,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,92,92
2698,2012,LAN,LAD,2,N,N,N,Los Angeles Dodgers,Dodger Stadium,96,96
2699,2012,MIA,FLA,5,N,N,N,Miami Marlins,Marlins Park,100,100
2700,2012,MIL,MIL,3,N,N,N,Milwaukee Brewers,Miller Park,104,104
2701,2012,MIN,MIN,5,N,N,N,Minnesota Twins,Target Field,97,99
2702,2012,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium III,103,102
2703,2012,NYN,NYM,4,N,N,N,New York Mets,Citi Field,96,97
2704,2012,OAK,OAK,1,Y,N,N,Oakland Athletics,O.co Coliseum,97,97
2705,2012,PHI,PHI,3,N,N,N,Philadelphia Phillies,Citizens Bank Park,102,101
2706,2012,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,93,94
2707,2012,SDN,SDP,4,N,N,N,San Diego Padres,Petco Park,92,92
2708,2012,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,90,91
2709,2012,SFN,SFG,1,Y,N,Y,San Francisco Giants,AT&T Park,88,88
2710,2012,SLN,STL,2,N,Y,N,St. Louis Cardinals,Busch Stadium III,98,97
2711,2012,TBA,TBD,3,N,N,N,Tampa Bay Rays,Tropicana Field,94,93
2712,2012,TEX,TEX,2,N,Y,N,Texas Rangers,Rangers Ballpark in Arlington,112,111
2713,2012,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,103,104
2714,2012,WAS,WSN,1,Y,N,N,Washington Nationals,Nationals Park,99,101
2715,2013,ARI,ARI,2,N,N,N,Arizona Diamondbacks,Chase Field,102,102
2716,2013,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,104,103
2717,2013,BAL,BAL,3,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,106,105
2718,2013,BOS,BOS,1,Y,N,Y,Boston Red Sox,Fenway Park II,102,102
2719,2013,CHA,CHW,5,N,N,N,Chicago White Sox,U.S. Cellular Field,107,107
2720,2013,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,104,105
2721,2013,CIN,CIN,3,N,Y,N,Cincinnati Reds,Great American Ball Park,103,102
2722,2013,CLE,CLE,2,N,Y,N,Cleveland Indians,Progressive Field,93,94
2723,2013,COL,COL,5,N,N,N,Colorado Rockies,Coors Field,117,118
2724,2013,DET,DET,1,Y,N,N,Detroit Tigers,Comerica Park,106,105
2725,2013,HOU,HOU,5,N,N,N,Houston Astros,Minute Maid Park,99,101
2726,2013,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,103,103
2727,2013,LAA,ANA,3,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,94,94
2728,2013,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,95,95
2729,2013,MIA,FLA,5,N,N,N,Miami Marlins,Marlins Park,102,103
2730,2013,MIL,MIL,4,N,N,N,Milwaukee Brewers,Miller Park,105,105
2731,2013,MIN,MIN,4,N,N,N,Minnesota Twins,Target Field,99,101
2732,2013,NYA,NYY,4,N,N,N,New York Yankees,Yankee Stadium III,102,101
2733,2013,NYN,NYM,4,N,N,N,New York Mets,Citi Field,94,95
2734,2013,OAK,OAK,1,Y,N,N,Oakland Athletics,O.co Coliseum,95,93
2735,2013,PHI,PHI,4,N,N,N,Philadelphia Phillies,Citizens Bank Park,101,102
2736,2013,PIT,PIT,2,N,Y,N,Pittsburgh Pirates,PNC Park,94,94
2737,2013,SDN,SDP,3,N,N,N,San Diego Padres,Petco Park,91,91
2738,2013,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,92,92
2739,2013,SFN,SFG,4,N,N,N,San Francisco Giants,AT&T Park,90,89
2740,2013,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium III,99,97
2741,2013,TBA,TBD,2,N,Y,N,Tampa Bay Rays,Tropicana Field,96,95
2742,2013,TEX,TEX,2,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,104,103
2743,2013,TOR,TOR,5,N,N,N,Toronto Blue Jays,Rogers Centre,102,102
2744,2013,WAS,WSN,2,N,N,N,Washington Nationals,Nationals Park,102,101
2745,2014,ARI,ARI,5,N,N,N,Arizona Diamondbacks,Chase Field,102,102
2746,2014,ATL,ATL,2,N,N,N,Atlanta Braves,Turner Field,99,99
2747,2014,BAL,BAL,1,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,100,100
2748,2014,BOS,BOS,5,N,N,N,Boston Red Sox,Fenway Park II,102,101
2749,2014,CHA,CHW,4,N,N,N,Chicago White Sox,U.S. Cellular Field,100,101
2750,2014,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,103,104
2751,2014,CIN,CIN,4,N,N,N,Cincinnati Reds,Great American Ball Park,98,98
2752,2014,CLE,CLE,3,N,N,N,Cleveland Indians,Progressive Field,97,97
2753,2014,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,115,116
2754,2014,DET,DET,1,Y,N,N,Detroit Tigers,Comerica Park,105,104
2755,2014,HOU,HOU,4,N,N,N,Houston Astros,Minute Maid Park,101,102
2756,2014,KCA,KCR,2,N,Y,N,Kansas City Royals,Kauffman Stadium,105,104
2757,2014,LAA,ANA,1,Y,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,96,95
2758,2014,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,96,95
2759,2014,MIA,FLA,4,N,N,N,Miami Marlins,Marlins Park,103,104
2760,2014,MIL,MIL,3,N,N,N,Milwaukee Brewers,Miller Park,102,103
2761,2014,MIN,MIN,5,N,N,N,Minnesota Twins,Target Field,102,103
2762,2014,NYA,NYY,2,N,N,N,New York Yankees,Yankee Stadium III,100,101
2763,2014,NYN,NYM,3,N,N,N,New York Mets,Citi Field,94,95
2764,2014,OAK,OAK,2,N,Y,N,Oakland Athletics,O.co Coliseum,99,97
2765,2014,PHI,PHI,5,N,N,N,Philadelphia Phillies,Citizens Bank Park,100,101
2766,2014,PIT,PIT,2,N,Y,N,Pittsburgh Pirates,PNC Park,98,97
2767,2014,SDN,SDP,3,N,N,N,San Diego Padres,Petco Park,91,91
2768,2014,SEA,SEA,3,N,N,N,Seattle Mariners,Safeco Field,95,95
2769,2014,SFN,SFG,2,N,Y,Y,San Francisco Giants,AT&T Park,95,95
2770,2014,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium III,101,100
2771,2014,TBA,TBD,4,N,N,N,Tampa Bay Rays,Tropicana Field,97,97
2772,2014,TEX,TEX,5,N,N,N,Texas Rangers,Globe Life Park in Arlington,101,101
2773,2014,TOR,TOR,3,N,N,N,Toronto Blue Jays,Rogers Centre,102,102
2774,2014,WAS,WSN,1,Y,N,N,Washington Nationals,Nationals Park,104,102
2775,2015,ARI,ARI,3,N,N,N,Arizona Diamondbacks,Chase Field,107,106
2776,2015,ATL,ATL,4,N,N,N,Atlanta Braves,Turner Field,97,97
2777,2015,BAL,BAL,3,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,103,104
2778,2015,BOS,BOS,5,N,N,N,Boston Red Sox,Fenway Park II,104,107
2779,2015,CHA,CHW,4,N,N,N,Chicago White Sox,U.S. Cellular Field,92,93
2780,2015,CHN,CHC,3,N,Y,N,Chicago Cubs,Wrigley Field,100,100
2781,2015,CIN,CIN,5,N,N,N,Cincinnati Reds,Great American Ball Park,101,101
2782,2015,CLE,CLE,3,N,N,N,Cleveland Indians,Progressive Field,106,106
2783,2015,COL,COL,5,N,N,N,Colorado Rockies,Coors Field,119,118
2784,2015,DET,DET,5,N,N,N,Detroit Tigers,Comerica Park,97,98
2785,2015,HOU,HOU,2,N,Y,N,Houston Astros,Minute Maid Park,97,99
2786,2015,KCA,KCR,1,Y,N,Y,Kansas City Royals,Kauffman Stadium,104,103
2787,2015,LAA,ANA,3,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,94,95
2788,2015,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,101,98
2789,2015,MIA,FLA,3,N,N,N,Miami Marlins,Marlins Park,98,97
2790,2015,MIL,MIL,4,N,N,N,Milwaukee Brewers,Miller Park,101,101
2791,2015,MIN,MIN,2,N,N,N,Minnesota Twins,Target Field,103,104
2792,2015,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium III,99,101
2793,2015,NYN,NYM,1,Y,N,N,New York Mets,Citi Field,94,92
2794,2015,OAK,OAK,5,N,N,N,Oakland Athletics,O.co Coliseum,97,98
2795,2015,PHI,PHI,5,N,N,N,Philadelphia Phillies,Citizens Bank Park,98,98
2796,2015,PIT,PIT,2,N,Y,N,Pittsburgh Pirates,PNC Park,99,97
2797,2015,SDN,SDP,4,N,N,N,San Diego Padres,Petco Park,98,97
2798,2015,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,92,94
2799,2015,SFN,SFG,2,N,N,N,San Francisco Giants,AT&T Park,99,97
2800,2015,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium III,102,101
2801,2015,TBA,TBD,4,N,N,N,Tampa Bay Rays,Tropicana Field,100,102
2802,2015,TEX,TEX,1,Y,N,N,Texas Rangers,Globe Life Park in Arlington,102,105
2803,2015,TOR,TOR,1,Y,N,N,Toronto Blue Jays,Rogers Centre,99,98
2804,2015,WAS,WSN,2,N,N,N,Washington Nationals,Nationals Park,102,99
2805,2016,ARI,ARI,4,N,N,N,Arizona Diamondbacks,Chase Field,107,108
2806,2016,ATL,ATL,5,N,N,N,Atlanta Braves,Turner Field,102,104
2807,2016,BAL,BAL,2,N,Y,N,Baltimore Orioles,Oriole Park at Camden Yards,101,101
2808,2016,BOS,BOS,1,Y,N,N,Boston Red Sox,Fenway Park II,108,106
2809,2016,CHA,CHW,4,N,N,N,Chicago White Sox,U.S. Cellular Field,96,97
2810,2016,CHN,CHC,1,Y,N,Y,Chicago Cubs,Wrigley Field,95,93
2811,2016,CIN,CIN,5,N,N,N,Cincinnati Reds,Great American Ball Park,99,100
2812,2016,CLE,CLE,1,Y,N,N,Cleveland Indians,Progressive Field,110,109
2813,2016,COL,COL,3,N,N,N,Colorado Rockies,Coors Field,117,117
2814,2016,DET,DET,2,N,N,N,Detroit Tigers,Comerica Park,101,101
2815,2016,HOU,HOU,3,N,N,N,Houston Astros,Minute Maid Park,90,89
2816,2016,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,105,106
2817,2016,LAA,ANA,4,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,95,95
2818,2016,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,93,92
2819,2016,MIA,FLA,3,N,N,N,Miami Marlins,Marlins Park,93,93
2820,2016,MIL,MIL,4,N,N,N,Milwaukee Brewers,Miller Park,99,99
2821,2016,MIN,MIN,5,N,N,N,Minnesota Twins,Target Field,96,98
2822,2016,NYA,NYY,4,N,N,N,New York Yankees,Yankee Stadium III,105,105
2823,2016,NYN,NYM,2,N,Y,N,New York Mets,Citi Field,102,102
2824,2016,OAK,OAK,5,N,N,N,Oakland Athletics,O.co Coliseum,90,91
2825,2016,PHI,PHI,4,N,N,N,Philadelphia Phillies,Citizens Bank Park,91,93
2826,2016,PIT,PIT,3,N,N,N,Pittsburgh Pirates,PNC Park,100,101
2827,2016,SDN,SDP,5,N,N,N,San Diego Padres,Petco Park,99,99
2828,2016,SEA,SEA,2,N,N,N,Seattle Mariners,Safeco Field,98,97
2829,2016,SFN,SFG,2,N,Y,N,San Francisco Giants,AT&T Park,103,102
2830,2016,SLN,STL,2,N,N,N,St. Louis Cardinals,Busch Stadium III,100,99
2831,2016,TBA,TBD,5,N,N,N,Tampa Bay Rays,Tropicana Field,93,94
2832,2016,TEX,TEX,1,Y,N,N,Texas Rangers,Globe Life Park in Arlington,106,105
2833,2016,TOR,TOR,2,N,Y,N,Toronto Blue Jays,Rogers Centre,111,110
2834,2016,WAS,WSN,1,Y,N,N,Washington Nationals,Nationals Park,100,98
2835,2017,ARI,ARI,2,N,Y,N,Arizona Diamondbacks,Chase Field,110,110
2836,2017,ATL,ATL,3,N,N,N,Atlanta Braves,SunTrust Park,98,98
2837,2017,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,98,99
2838,2017,BOS,BOS,1,Y,N,N,Boston Red Sox,Fenway Park II,105,104
2839,2017,CHA,CHW,4,N,N,N,Chicago White Sox,Guaranteed Rate Field,98,98
2840,2017,CHN,CHC,1,Y,N,N,Chicago Cubs,Wrigley Field,102,100
2841,2017,CIN,CIN,5,N,N,N,Cincinnati Reds,Great American Ball Park,100,101
2842,2017,CLE,CLE,1,Y,N,N,Cleveland Indians,Progressive Field,106,104
2843,2017,COL,COL,3,N,Y,N,Colorado Rockies,Coors Field,115,115
2844,2017,DET,DET,5,N,N,N,Detroit Tigers,Comerica Park,103,104
2845,2017,HOU,HOU,1,Y,N,Y,Houston Astros,Minute Maid Park,91,90
2846,2017,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,102,102
2847,2017,LAA,ANA,2,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,96,96
2848,2017,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,97,96
2849,2017,MIA,FLA,2,N,N,N,Miami Marlins,Marlins Park,93,93
2850,2017,MIL,MIL,2,N,N,N,Milwaukee Brewers,Miller Park,101,101
2851,2017,MIN,MIN,2,N,Y,N,Minnesota Twins,Target Field,99,100
2852,2017,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium III,104,103
2853,2017,NYN,NYM,4,N,N,N,New York Mets,Citi Field,97,97
2854,2017,OAK,OAK,5,N,N,N,Oakland Athletics,O.co Coliseum,96,97
2855,2017,PHI,PHI,5,N,N,N,Philadelphia Phillies,Citizens Bank Park,96,97
2856,2017,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,99,99
2857,2017,SDN,SDP,4,N,N,N,San Diego Padres,Petco Park,94,95
2858,2017,SEA,SEA,3,N,N,N,Seattle Mariners,Safeco Field,97,97
2859,2017,SFN,SFG,5,N,N,N,San Francisco Giants,AT&T Park,96,96
2860,2017,SLN,STL,3,N,N,N,St. Louis Cardinals,Busch Stadium III,98,98
2861,2017,TBA,TBD,3,N,N,N,Tampa Bay Rays,Tropicana Field,94,94
2862,2017,TEX,TEX,4,N,N,N,Texas Rangers,Globe Life Park in Arlington,107,107
2863,2017,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,105,105
2864,2017,WAS,WSN,1,Y,N,N,Washington Nationals,Nationals Park,103,102
2865,2018,ARI,ARI,3,N,N,N,Arizona Diamondbacks,Chase Field,108,107
2866,2018,ATL,ATL,1,Y,N,N,Atlanta Braves,SunTrust Park,100,100
2867,2018,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,96,97
2868,2018,BOS,BOS,1,Y,N,Y,Boston Red Sox,Fenway Park II,104,102
2869,2018,CHA,CHW,4,N,N,N,Chicago White Sox,Guaranteed Rate Field,97,98
2870,2018,CHN,CHC,2,N,Y,N,Chicago Cubs,Wrigley Field,107,106
2871,2018,CIN,CIN,5,N,N,N,Cincinnati Reds,Great American Ball Park,103,104
2872,2018,CLE,CLE,1,Y,N,N,Cleveland Indians,Progressive Field,104,102
2873,2018,COL,COL,2,N,Y,N,Colorado Rockies,Coors Field,117,116
2874,2018,DET,DET,3,N,N,N,Detroit Tigers,Comerica Park,101,102
2875,2018,HOU,HOU,1,Y,N,N,Houston Astros,Minute Maid Park,96,94
2876,2018,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,99,100
2877,2018,LAA,ANA,4,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,97,97
2878,2018,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,98,96
2879,2018,MIA,FLA,5,N,N,N,Miami Marlins,Marlins Park,89,90
2880,2018,MIL,MIL,1,Y,N,N,Milwaukee Brewers,Miller Park,102,101
2881,2018,MIN,MIN,2,N,N,N,Minnesota Twins,Target Field,102,102
2882,2018,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium III,104,102
2883,2018,NYN,NYM,4,N,N,N,New York Mets,Citi Field,90,91
2884,2018,OAK,OAK,2,N,Y,N,Oakland Athletics,O.co Coliseum,98,97
2885,2018,PHI,PHI,3,N,N,N,Philadelphia Phillies,Citizens Bank Park,102,103
2886,2018,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,96,96
2887,2018,SDN,SDP,5,N,N,N,San Diego Padres,Petco Park,94,95
2888,2018,SEA,SEA,3,N,N,N,Seattle Mariners,Safeco Field,94,95
2889,2018,SFN,SFG,4,N,N,N,San Francisco Giants,AT&T Park,95,96
2890,2018,SLN,STL,3,N,N,N,St. Louis Cardinals,Busch Stadium III,97,96
2891,2018,TBA,TBD,3,N,N,N,Tampa Bay Rays,Tropicana Field,97,97
2892,2018,TEX,TEX,5,N,N,N,Texas Rangers,Globe Life Park in Arlington,112,113
2893,2018,TOR,TOR,4,N,N,N,Toronto Blue Jays,Rogers Centre,97,98
2894,2018,WAS,WSN,2,N,N,N,Washington Nationals,Nationals Park,106,105
2895,2019,ARI,ARI,2,N,N,N,Arizona Diamondbacks,Chase Field,101,101
2896,2019,ATL,ATL,1,Y,N,N,Atlanta Braves,SunTrust Park,105,103
2897,2019,BAL,BAL,5,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,99,102
2898,2019,BOS,BOS,3,N,N,N,Boston Red Sox,Fenway Park II,105,104
2899,2019,CHA,CHW,3,N,N,N,Chicago White Sox,Guaranteed Rate Field,97,99
2900,2019,CHN,CHC,3,N,N,N,Chicago Cubs,Wrigley Field,102,101
2901,2019,CIN,CIN,4,N,N,N,Cincinnati Reds,Great American Ball Park,103,103
2902,2019,CLE,CLE,2,N,N,N,Cleveland Indians,Progressive Field,104,102
2903,2019,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,118,118
2904,2019,DET,DET,5,N,N,N,Detroit Tigers,Comerica Park,102,104
2905,2019,HOU,HOU,1,Y,N,N,Houston Astros,Minute Maid Park,103,100
2906,2019,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,101,102
